Indicador;Sexo, grupo de edad y nivel de estudios;periodo;Total
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2021-4T hasta 2022-3T;54,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2021-3T hasta 2022-2T;54,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2021-2T hasta 2022-1T;54,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2021-1T hasta 2021-4T;54,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2020-4T hasta 2021-3T;54,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2020-3T hasta 2021-2T;54,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2020-2T hasta 2021-1T;54,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2020-1T hasta 2020-4T;54,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2019-4T hasta 2020-3T;54,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2019-3T hasta 2020-2T;54,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2019-2T hasta 2020-1T;54,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2019-1T hasta 2019-4T;54,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2018-4T hasta 2019-3T;54,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2018-3T hasta 2019-2T;54,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2018-2T hasta 2019-1T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2018-1T hasta 2018-4T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2017-4T hasta 2018-3T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2017-3T hasta 2018-2T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2017-2T hasta 2018-1T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2017-1T hasta 2017-4T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2016-4T hasta 2017-3T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2016-3T hasta 2017-2T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2016-2T hasta 2017-1T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2016-1T hasta 2016-4T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2015-4T hasta 2016-3T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2015-3T hasta 2016-2T;54,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2015-2T hasta 2016-1T;54,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2015-1T hasta 2015-4T;54,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2014-4T hasta 2015-3T;54,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2014-3T hasta 2015-2T;54,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2014-2T hasta 2015-1T;54,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2014-1T hasta 2014-4T;54,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2013-4T hasta 2014-3T;54,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2013-3T hasta 2014-2T;54,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2013-2T hasta 2014-1T;54,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2013-1T hasta 2013-4T;54,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2012-4T hasta 2013-3T;54,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2012-3T hasta 2013-2T;54,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2012-2T hasta 2013-1T;54,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2012-1T hasta 2012-4T;54,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2011-4T hasta 2012-3T;54,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2011-3T hasta 2012-2T;54,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2011-2T hasta 2012-1T;54,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Hombres;De 2011-1T hasta 2011-4T;55,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2025-1T hasta 2025-4T;46,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2024-4T hasta 2025-3T;46,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2024-3T hasta 2025-2T;46,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2024-2T hasta 2025-1T;46,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2024-1T hasta 2024-4T;46,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2023-4T hasta 2024-3T;46,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2023-3T hasta 2024-2T;46,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2023-2T hasta 2024-1T;46,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2023-1T hasta 2023-4T;46,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2022-4T hasta 2023-3T;46,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2022-3T hasta 2023-2T;46,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2022-2T hasta 2023-1T;46,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2022-1T hasta 2022-4T;45,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2021-4T hasta 2022-3T;45,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2021-3T hasta 2022-2T;46,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2021-2T hasta 2022-1T;46,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2021-1T hasta 2021-4T;45,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2020-4T hasta 2021-3T;45,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2020-3T hasta 2021-2T;45,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2020-2T hasta 2021-1T;45,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2020-1T hasta 2020-4T;45,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2019-4T hasta 2020-3T;45,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2019-3T hasta 2020-2T;45,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2019-2T hasta 2020-1T;45,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2019-1T hasta 2019-4T;45,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2018-4T hasta 2019-3T;45,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2018-3T hasta 2019-2T;45,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2018-2T hasta 2019-1T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2018-1T hasta 2018-4T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2017-4T hasta 2018-3T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2017-3T hasta 2018-2T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2017-2T hasta 2018-1T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2017-1T hasta 2017-4T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2016-4T hasta 2017-3T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2016-3T hasta 2017-2T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2016-2T hasta 2017-1T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2016-1T hasta 2016-4T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2015-4T hasta 2016-3T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2015-3T hasta 2016-2T;45,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2015-2T hasta 2016-1T;45,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2015-1T hasta 2015-4T;45,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2014-4T hasta 2015-3T;45,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2014-3T hasta 2015-2T;45,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2014-2T hasta 2015-1T;45,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2014-1T hasta 2014-4T;45,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2013-4T hasta 2014-3T;45,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2013-3T hasta 2014-2T;45,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2013-2T hasta 2014-1T;45,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2013-1T hasta 2013-4T;45,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2012-4T hasta 2013-3T;45,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2012-3T hasta 2013-2T;45,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2012-2T hasta 2013-1T;45,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2012-1T hasta 2012-4T;45,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2011-4T hasta 2012-3T;45,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2011-3T hasta 2012-2T;45,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2011-2T hasta 2012-1T;45,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;Mujeres;De 2011-1T hasta 2011-4T;44,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2025-1T hasta 2025-4T;6,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2024-4T hasta 2025-3T;6,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2024-3T hasta 2025-2T;6,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2024-2T hasta 2025-1T;6,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2024-1T hasta 2024-4T;6,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2023-4T hasta 2024-3T;6,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2023-3T hasta 2024-2T;5,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2023-2T hasta 2024-1T;5,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2023-1T hasta 2023-4T;5,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2022-4T hasta 2023-3T;5,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2022-3T hasta 2023-2T;5,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2022-2T hasta 2023-1T;5,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2022-1T hasta 2022-4T;5,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2021-4T hasta 2022-3T;5,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2021-3T hasta 2022-2T;5,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2021-2T hasta 2022-1T;5,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2021-1T hasta 2021-4T;5,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2020-4T hasta 2021-3T;4,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2020-3T hasta 2021-2T;4,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2020-2T hasta 2021-1T;4,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2020-1T hasta 2020-4T;4,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2019-4T hasta 2020-3T;4,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2019-3T hasta 2020-2T;5,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2019-2T hasta 2020-1T;5,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2019-1T hasta 2019-4T;5,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2018-4T hasta 2019-3T;5,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2018-3T hasta 2019-2T;5,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2018-2T hasta 2019-1T;5,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2018-1T hasta 2018-4T;5,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2017-4T hasta 2018-3T;5,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2017-3T hasta 2018-2T;5,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2017-2T hasta 2018-1T;5,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2017-1T hasta 2017-4T;4,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2016-4T hasta 2017-3T;4,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2016-3T hasta 2017-2T;4,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2016-2T hasta 2017-1T;4,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2016-1T hasta 2016-4T;4,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2015-4T hasta 2016-3T;4,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2015-3T hasta 2016-2T;4,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2015-2T hasta 2016-1T;4,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2015-1T hasta 2015-4T;4,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2014-4T hasta 2015-3T;4,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2014-3T hasta 2015-2T;4,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2014-2T hasta 2015-1T;4,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2014-1T hasta 2014-4T;4,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2013-4T hasta 2014-3T;4,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2013-3T hasta 2014-2T;4,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2013-2T hasta 2014-1T;4,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2013-1T hasta 2013-4T;4,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2012-4T hasta 2013-3T;4,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2012-3T hasta 2013-2T;4,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2012-2T hasta 2013-1T;4,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2012-1T hasta 2012-4T;4,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2011-4T hasta 2012-3T;5,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2011-3T hasta 2012-2T;5,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2011-2T hasta 2012-1T;5,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 16 a 24 años;De 2011-1T hasta 2011-4T;5,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2025-1T hasta 2025-4T;19,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2024-4T hasta 2025-3T;19,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2024-3T hasta 2025-2T;19,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2024-2T hasta 2025-1T;19,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2024-1T hasta 2024-4T;18,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2023-4T hasta 2024-3T;19,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2023-3T hasta 2024-2T;19,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2023-2T hasta 2024-1T;19,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2023-1T hasta 2023-4T;19,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2022-4T hasta 2023-3T;19,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2022-3T hasta 2023-2T;19,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2022-2T hasta 2023-1T;19,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2022-1T hasta 2022-4T;18,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2021-4T hasta 2022-3T;18,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2021-3T hasta 2022-2T;18,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2021-2T hasta 2022-1T;18,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2021-1T hasta 2021-4T;18,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2020-4T hasta 2021-3T;18,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2020-3T hasta 2021-2T;18,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2020-2T hasta 2021-1T;18,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2020-1T hasta 2020-4T;18,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2019-4T hasta 2020-3T;18,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2019-3T hasta 2020-2T;18,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2019-2T hasta 2020-1T;19,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2019-1T hasta 2019-4T;19,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2018-4T hasta 2019-3T;19,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2018-3T hasta 2019-2T;19,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2018-2T hasta 2019-1T;19,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2018-1T hasta 2018-4T;19,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2017-4T hasta 2018-3T;19,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2017-3T hasta 2018-2T;19,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2017-2T hasta 2018-1T;19,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2017-1T hasta 2017-4T;20,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2016-4T hasta 2017-3T;20,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2016-3T hasta 2017-2T;20,3
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2016-2T hasta 2017-1T;20,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2016-1T hasta 2016-4T;20,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2015-4T hasta 2016-3T;20,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2015-3T hasta 2016-2T;20,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2015-2T hasta 2016-1T;21,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2015-1T hasta 2015-4T;21,5
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2014-4T hasta 2015-3T;21,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2014-3T hasta 2015-2T;22,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2014-2T hasta 2015-1T;22,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2014-1T hasta 2014-4T;22,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2013-4T hasta 2014-3T;22,8
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2013-3T hasta 2014-2T;23,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2013-2T hasta 2014-1T;23,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2013-1T hasta 2013-4T;23,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2012-4T hasta 2013-3T;23,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2012-3T hasta 2013-2T;23,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2012-2T hasta 2013-1T;24,2
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2012-1T hasta 2012-4T;24,6
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2011-4T hasta 2012-3T;25,0
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2011-3T hasta 2012-2T;25,4
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2011-2T hasta 2012-1T;25,7
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 25 a 34 años;De 2011-1T hasta 2011-4T;25,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 35 a 44 años;De 2025-1T hasta 2025-4T;23,9
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 35 a 44 años;De 2024-4T hasta 2025-3T;24,1
DISTRIBUCIÓN PORCENTUAL DEL EMPLEO TOTAL;De 35 a 44 años;De 2024-3T hasta 2025-2T;24,3
